Image Index,points_left_lung,points_right_lung
00003129_004.png,"[(255, 69), (247, 83), (215, 130), (215, 175), (195, 234), (166, 319), (164, 375), (158, 443), (139, 505), (139, 555), (128, 581), (128, 635), (108, 692), (108, 718), (104, 756), (114, 773), (126, 770), (139, 752), (165, 717), (180, 700), (203, 677), (231, 659), (260, 653), (321, 653), (370, 653), (396, 647), (415, 585), (415, 557), (423, 499), (426, 450), (429, 385), (430, 352), (441, 277), (447, 231), (463, 135), (459, 81), (443, 43), (411, 25), (353, 20), (293, 34), (271, 53), (257, 66)]","[(536, 96), (525, 116), (523, 133), (521, 152), (525, 197), (541, 235), (563, 271), (568, 334), (561, 376), (579, 432), (612, 463), (680, 521), (701, 546), (719, 568), (735, 603), (745, 634), (755, 657), (778, 696), (792, 707), (829, 727), (845, 763), (874, 796), (875, 788), (880, 748), (874, 709), (858, 625), (838, 551), (825, 430), (815, 366), (784, 229), (757, 169), (730, 113), (702, 66), (659, 36), (593, 48), (557, 64), (528, 90), (523, 118)]"
00003129_009.png,"[(399, 74), (376, 77), (313, 110), (291, 161), (277, 228), (262, 275), (238, 351), (232, 471), (236, 559), (222, 597), (195, 653), (189, 703), (189, 743), (193, 749), (229, 735), (248, 711), (271, 678), (286, 663), (345, 649), (418, 656), (467, 679), (488, 665), (495, 580), (495, 516), (495, 361), (495, 282), (512, 166), (505, 129), (490, 88), (448, 65), (399, 69)]","[(571, 130), (574, 204), (581, 237), (596, 282), (610, 304), (619, 342), (633, 406), (649, 443), (676, 478), (703, 501), (739, 541), (766, 580), (778, 606), (807, 650), (828, 704), (837, 724), (867, 750), (887, 763), (912, 776), (930, 776), (933, 747), (912, 677), (897, 635), (882, 596), (880, 488), (871, 396), (851, 250), (831, 213), (797, 164), (763, 129), (731, 103), (702, 87), (671, 85), (634, 98), (598, 113), (582, 127), (569, 135)]"
00003129_011.png,"[(343, 104), (271, 135), (244, 180), (227, 209), (210, 245), (196, 302), (187, 379), (191, 469), (189, 514), (169, 567), (149, 654), (139, 688), (132, 714), (130, 716), (122, 777), (139, 783), (172, 758), (202, 731), (237, 709), (257, 694), (300, 683), (425, 680), (442, 655), (446, 593), (451, 531), (455, 459), (455, 412), (452, 309), (448, 272), (459, 198), (459, 176), (455, 131), (417, 94), (346, 99)]","[(566, 117), (530, 144), (524, 168), (526, 201), (547, 233), (588, 247), (598, 286), (607, 328), (612, 364), (628, 427), (655, 461), (702, 517), (736, 586), (753, 637), (773, 723), (784, 755), (791, 761), (806, 768), (836, 779), (857, 803), (869, 809), (888, 809), (889, 747), (871, 674), (855, 625), (845, 506), (836, 447), (814, 320), (798, 263), (759, 150), (735, 113), (697, 73), (664, 64), (633, 69), (601, 79), (564, 116)]"
00003135_000.png,"[(291, 87), (234, 141), (213, 179), (175, 259), (142, 358), (130, 448), (77, 695), (50, 788), (43, 896), (43, 950), (69, 950), (86, 919), (123, 883), (142, 857), (176, 841), (222, 834), (277, 844), (322, 859), (371, 864), (392, 814), (392, 763), (396, 707), (427, 605), (434, 520), (440, 456), (457, 386), (476, 307), (478, 200), (474, 156), (455, 109), (440, 86), (412, 69), (314, 72), (284, 91)]","[(575, 99), (539, 151), (534, 212), (534, 262), (577, 305), (592, 325), (599, 388), (586, 427), (575, 512), (613, 604), (671, 724), (727, 804), (750, 861), (781, 930), (849, 960), (867, 976), (906, 1010), (926, 1022), (931, 990), (931, 828), (920, 718), (872, 443), (857, 296), (831, 242), (791, 143), (767, 100), (729, 70), (684, 51), (639, 57), (590, 83), (570, 103)]"
00003140_007.png,"[(333, 209), (296, 248), (240, 306), (216, 356), (195, 424), (193, 486), (182, 543), (152, 662), (150, 682), (142, 731), (142, 759), (154, 768), (169, 763), (194, 729), (217, 705), (247, 668), (268, 650), (319, 632), (337, 624), (368, 615), (385, 615), (421, 632), (442, 635), (460, 631), (463, 586), (463, 525), (481, 459), (488, 395), (495, 315), (493, 268), (484, 223), (476, 194), (462, 175), (422, 173), (385, 172), (356, 190), (333, 209)]","[(573, 245), (545, 285), (552, 306), (561, 350), (584, 386), (627, 436), (665, 492), (686, 558), (702, 583), (712, 611), (719, 652), (713, 681), (696, 703), (692, 729), (699, 739), (728, 754), (763, 776), (809, 812), (836, 851), (837, 851), (840, 804), (831, 713), (813, 614), (797, 523), (791, 494), (777, 365), (752, 325), (704, 250), (651, 212), (609, 202), (601, 204), (574, 242)]"
00003159_001.png,"[(368, 93), (303, 128), (278, 173), (258, 202), (231, 233), (202, 294), (177, 365), (154, 440), (152, 512), (117, 599), (105, 644), (85, 691), (71, 722), (69, 747), (70, 794), (65, 824), (61, 846), (58, 868), (53, 892), (55, 928), (57, 933), (64, 945), (67, 947), (67, 947), (70, 940), (79, 928), (87, 915), (100, 902), (109, 891), (114, 883), (123, 867), (151, 838), (159, 832), (185, 815), (201, 804), (211, 796), (225, 785), (239, 777), (249, 773), (260, 768), (273, 763), (281, 761), (297, 761), (324, 765), (338, 768), (403, 780), (405, 781), (428, 791), (438, 782), (439, 747), (439, 709), (439, 700), (448, 677), (475, 603), (483, 545), (487, 460), (496, 394), (499, 345), (504, 303), (508, 264), (503, 233), (495, 178), (484, 136), (470, 120), (453, 110), (421, 93), (374, 90)]","[(614, 127), (613, 127), (590, 156), (583, 181), (582, 210), (582, 234), (582, 265), (585, 309), (595, 346), (605, 393), (611, 447), (624, 503), (649, 564), (671, 603), (698, 653), (720, 687), (732, 708), (750, 732), (769, 757), (793, 786), (824, 806), (860, 819), (888, 836), (903, 847), (925, 873), (937, 891), (958, 921), (958, 918), (963, 883), (964, 845), (964, 817), (962, 789), (956, 745), (943, 676), (940, 642), (920, 522), (890, 398), (868, 312), (846, 246), (821, 196), (779, 141), (751, 119), (722, 111), (676, 109), (616, 128)]"
00003169_001.png,"[(224, 252), (192, 291), (177, 324), (171, 357), (155, 399), (136, 446), (125, 490), (118, 519), (110, 560), (101, 585), (97, 611), (93, 651), (89, 672), (88, 691), (83, 709), (87, 733), (92, 737), (100, 737), (117, 721), (131, 708), (139, 700), (160, 684), (177, 674), (200, 662), (221, 652), (241, 642), (243, 642), (269, 637), (281, 637), (332, 646), (356, 649), (366, 649), (413, 570), (419, 552), (430, 510), (441, 476), (458, 439), (475, 414), (488, 350), (492, 326), (495, 292), (502, 249), (505, 211), (496, 189), (471, 159), (440, 148), (420, 143), (396, 139), (319, 157), (277, 185), (231, 227), (209, 259)]","[(597, 197), (578, 211), (564, 224), (543, 247), (545, 275), (558, 286), (567, 294), (567, 294), (573, 298), (582, 307), (590, 316), (592, 319), (595, 327), (595, 333), (592, 349), (582, 371), (575, 389), (573, 411), (579, 431), (591, 446), (603, 455), (634, 468), (657, 491), (682, 510), (719, 549), (740, 569), (758, 597), (772, 621), (790, 649), (799, 656), (852, 678), (885, 691), (907, 702), (927, 725), (948, 721), (944, 697), (940, 673), (928, 635), (926, 600), (908, 554), (901, 517), (901, 478), (890, 411), (874, 345), (865, 317), (843, 265), (820, 232), (796, 206), (764, 191), (733, 179), (719, 176), (688, 168), (652, 170), (594, 191)]"
00003177_002.png,"[(487, 171), (480, 155), (460, 130), (421, 106), (398, 99), (376, 96), (343, 93), (313, 93), (295, 96), (264, 110), (237, 121), (211, 142), (184, 165), (160, 203), (139, 248), (123, 300), (111, 343), (97, 396), (82, 458), (54, 617), (41, 729), (55, 777), (79, 744), (174, 678), (270, 645), (315, 643), (382, 655), (416, 661), (448, 607), (450, 567), (455, 523), (459, 472), (470, 398), (470, 357), (473, 320), (475, 293), (482, 254), (498, 205), (498, 183)]","[(580, 171), (573, 182), (573, 200), (574, 215), (569, 232), (563, 246), (567, 278), (592, 304), (592, 305), (596, 324), (598, 341), (603, 369), (613, 395), (625, 430), (641, 453), (665, 466), (697, 482), (741, 521), (770, 557), (785, 579), (793, 603), (811, 634), (831, 656), (855, 678), (893, 705), (920, 715), (939, 690), (932, 636), (926, 588), (921, 525), (917, 478), (915, 412), (913, 353), (906, 303), (900, 267), (870, 178), (815, 145), (786, 137), (714, 110), (669, 116), (633, 126), (606, 140), (576, 182)]"
00003186_004.png,"[(492, 137), (450, 126), (411, 126), (366, 139), (338, 176), (319, 211), (295, 260), (271, 314), (253, 411), (248, 481), (243, 560), (240, 627), (230, 711), (215, 782), (213, 804), (219, 826), (234, 824), (256, 802), (274, 777), (308, 747), (340, 732), (386, 713), (411, 707), (446, 699), (474, 687), (504, 590), (514, 524), (522, 437), (522, 348), (522, 280), (508, 187), (490, 136)]","[(622, 126), (612, 168), (605, 219), (608, 272), (618, 335), (623, 397), (628, 453), (648, 536), (686, 624), (695, 647), (743, 751), (760, 784), (779, 837), (808, 862), (816, 836), (831, 766), (840, 709), (846, 630), (846, 522), (846, 457), (846, 380), (843, 310), (800, 223), (777, 180), (743, 124), (696, 103), (676, 97), (642, 95), (618, 118), (614, 135)]"
00003186_005.png,"[(422, 191), (388, 188), (347, 195), (300, 240), (271, 305), (247, 360), (229, 404), (206, 485), (206, 546), (211, 600), (219, 661), (219, 707), (215, 764), (216, 824), (216, 877), (225, 919), (234, 954), (249, 933), (279, 889), (306, 866), (348, 840), (381, 819), (389, 818), (427, 818), (460, 771), (470, 664), (478, 565), (480, 503), (480, 436), (471, 376), (466, 308), (464, 254), (463, 228), (448, 207), (418, 196)]","[(561, 192), (540, 212), (531, 275), (544, 315), (562, 362), (571, 407), (576, 459), (578, 513), (594, 564), (613, 616), (641, 661), (661, 690), (691, 738), (709, 793), (732, 825), (748, 852), (778, 907), (801, 937), (804, 938), (819, 939), (828, 914), (828, 865), (831, 814), (840, 730), (824, 567), (810, 468), (786, 375), (754, 282), (705, 204), (653, 177), (597, 166), (558, 185), (550, 197)]"
00003190_018.png,"[(424, 116), (402, 116), (359, 123), (301, 147), (260, 189), (221, 256), (193, 323), (177, 430), (166, 482), (158, 535), (144, 624), (140, 708), (157, 737), (177, 717), (197, 697), (231, 666), (286, 640), (332, 621), (367, 621), (396, 621), (434, 617), (440, 580), (445, 545), (468, 506), (492, 446), (506, 374), (522, 308), (532, 244), (531, 186), (502, 134), (458, 115), (414, 113)]","[(594, 123), (565, 156), (561, 193), (560, 242), (565, 282), (579, 310), (590, 333), (605, 377), (616, 419), (630, 461), (650, 489), (670, 514), (695, 549), (713, 581), (731, 624), (739, 658), (752, 689), (762, 698), (777, 703), (806, 716), (832, 737), (852, 761), (865, 773), (886, 763), (895, 708), (894, 666), (894, 608), (891, 524), (885, 457), (885, 401), (881, 294), (850, 211), (803, 169), (758, 138), (705, 122), (662, 112), (625, 111), (591, 122)]"
00003191_001.png,"[(460, 91), (385, 87), (290, 119), (242, 179), (227, 226), (200, 328), (182, 385), (173, 456), (164, 522), (156, 572), (150, 624), (144, 686), (144, 764), (156, 800), (166, 839), (188, 850), (197, 795), (226, 767), (260, 738), (368, 712), (382, 711), (415, 713), (442, 723), (460, 709), (460, 642), (449, 550), (460, 512), (487, 426), (513, 356), (525, 307), (547, 243), (551, 196), (518, 130), (492, 108), (442, 82)]","[(637, 85), (605, 111), (576, 147), (577, 218), (598, 256), (618, 267), (634, 292), (637, 324), (639, 366), (646, 397), (666, 440), (693, 492), (713, 545), (735, 590), (760, 640), (768, 665), (780, 707), (785, 740), (792, 742), (807, 742), (831, 755), (857, 774), (883, 805), (906, 832), (923, 845), (927, 799), (934, 744), (937, 691), (942, 561), (949, 513), (949, 436), (944, 364), (927, 304), (916, 239), (893, 186), (859, 125), (809, 97), (766, 74), (672, 64), (634, 78), (623, 92)]"
00003198_002.png,"[(343, 192), (200, 239), (182, 297), (177, 346), (170, 407), (153, 470), (138, 552), (119, 608), (103, 672), (102, 710), (108, 708), (120, 682), (157, 645), (195, 626), (219, 617), (282, 625), (305, 644), (335, 669), (350, 670), (376, 675), (384, 654), (386, 616), (404, 567), (411, 531), (416, 491), (422, 456), (427, 422), (443, 389), (459, 351), (472, 312), (480, 269), (465, 239), (443, 218), (427, 210), (399, 202), (365, 197), (332, 196)]","[(594, 224), (553, 227), (533, 257), (531, 288), (536, 309), (553, 335), (569, 361), (594, 393), (617, 445), (632, 486), (664, 537), (692, 578), (712, 620), (719, 640), (729, 674), (740, 710), (755, 737), (769, 760), (779, 766), (787, 769), (803, 703), (793, 637), (785, 554), (785, 508), (780, 450), (778, 380), (768, 323), (755, 270), (724, 235), (660, 214), (607, 214), (588, 224)]"
00003198_005.png,"[(283, 323), (252, 321), (201, 352), (174, 394), (142, 443), (119, 497), (105, 577), (94, 650), (69, 718), (61, 834), (54, 896), (55, 917), (70, 919), (83, 903), (101, 880), (135, 844), (151, 835), (167, 824), (197, 820), (225, 820), (256, 836), (300, 863), (335, 884), (346, 886), (364, 859), (368, 824), (380, 735), (391, 683), (393, 654), (405, 559), (410, 510), (409, 444), (392, 401), (382, 381), (368, 364), (354, 342), (300, 327), (273, 324)]","[(487, 336), (466, 357), (458, 388), (458, 422), (477, 474), (496, 499), (511, 525), (518, 553), (525, 598), (544, 631), (568, 665), (597, 699), (619, 731), (637, 758), (649, 795), (682, 824), (704, 841), (724, 866), (741, 896), (761, 915), (775, 903), (765, 862), (761, 805), (758, 750), (745, 682), (746, 622), (732, 555), (724, 500), (721, 455), (705, 409), (691, 370), (672, 341), (653, 322), (617, 309), (587, 307), (546, 309), (514, 321), (474, 344)]"
00003198_009.png,"[(319, 100), (296, 110), (261, 121), (234, 135), (190, 156), (152, 206), (128, 278), (116, 321), (109, 412), (105, 456), (99, 497), (83, 531), (74, 559), (69, 588), (87, 620), (100, 630), (128, 618), (150, 602), (173, 581), (191, 556), (216, 549), (257, 544), (301, 546), (333, 560), (361, 565), (399, 575), (416, 574), (418, 542), (415, 494), (415, 451), (423, 408), (430, 381), (457, 280), (462, 202), (456, 170), (449, 148), (434, 133), (405, 119), (383, 116), (353, 110), (341, 109), (317, 106)]","[(576, 132), (557, 156), (544, 175), (535, 207), (540, 230), (554, 246), (557, 249), (573, 258), (590, 278), (605, 304), (622, 332), (638, 353), (661, 390), (676, 406), (708, 439), (756, 478), (788, 521), (801, 556), (825, 587), (863, 615), (901, 638), (913, 639), (935, 626), (935, 574), (916, 532), (912, 488), (902, 429), (899, 372), (889, 302), (876, 258), (856, 208), (833, 166), (744, 104), (665, 100), (609, 114), (573, 134)]"
00003205_002.png,"[(433, 137), (380, 132), (287, 152), (246, 215), (228, 254), (200, 298), (185, 344), (181, 419), (194, 500), (202, 554), (202, 605), (193, 679), (185, 741), (185, 775), (187, 812), (192, 848), (211, 863), (232, 861), (240, 831), (267, 815), (299, 787), (343, 771), (398, 748), (442, 747), (476, 738), (479, 676), (484, 635), (484, 591), (491, 532), (499, 441), (499, 393), (499, 345), (514, 296), (516, 222), (495, 167), (476, 143), (433, 136)]","[(606, 140), (575, 161), (564, 198), (563, 236), (590, 280), (621, 292), (636, 310), (641, 348), (624, 383), (618, 394), (609, 426), (617, 477), (654, 529), (681, 553), (704, 596), (727, 651), (741, 691), (745, 748), (749, 785), (759, 809), (779, 825), (813, 843), (844, 866), (864, 877), (894, 889), (907, 873), (911, 823), (897, 688), (885, 637), (899, 470), (896, 409), (886, 289), (856, 229), (785, 157), (722, 126), (619, 138)]"
00003212_000.png,"[(362, 135), (280, 159), (219, 206), (158, 331), (132, 448), (112, 545), (95, 627), (55, 752), (53, 799), (87, 801), (115, 764), (151, 713), (201, 678), (272, 674), (321, 672), (384, 663), (429, 644), (448, 553), (448, 495), (463, 420), (474, 330), (485, 249), (489, 177), (451, 145), (358, 133)]","[(582, 164), (554, 180), (550, 203), (547, 237), (545, 297), (553, 351), (588, 417), (627, 483), (663, 539), (707, 597), (772, 693), (805, 744), (817, 780), (838, 822), (855, 843), (871, 864), (891, 881), (881, 775), (876, 716), (871, 672), (871, 611), (867, 500), (857, 446), (835, 345), (819, 297), (808, 258), (786, 207), (701, 151), (664, 143), (621, 144), (589, 159)]"
00003221_002.png,"[(406, 67), (315, 81), (271, 113), (240, 137), (210, 184), (188, 241), (172, 298), (153, 353), (126, 446), (109, 563), (92, 642), (86, 703), (85, 717), (83, 744), (90, 744), (114, 722), (128, 705), (148, 686), (178, 659), (214, 645), (255, 636), (280, 635), (319, 644), (353, 662), (390, 674), (410, 653), (413, 607), (416, 552), (419, 496), (424, 458), (444, 378), (458, 341), (477, 305), (489, 257), (496, 223), (507, 143), (497, 114), (480, 92), (454, 79), (401, 65)]","[(562, 126), (543, 141), (532, 176), (524, 201), (523, 232), (532, 249), (535, 251), (554, 252), (565, 249), (585, 242), (602, 242), (617, 248), (622, 281), (611, 308), (600, 332), (598, 368), (600, 418), (623, 475), (664, 499), (697, 519), (731, 546), (746, 587), (795, 617), (820, 632), (851, 653), (862, 663), (889, 682), (893, 673), (887, 623), (880, 588), (872, 522), (869, 482), (867, 381), (866, 317), (849, 253), (837, 196), (816, 153), (782, 120), (708, 90), (672, 85), (617, 91), (555, 124)]"
00003230_000.png,"[(370, 105), (317, 96), (278, 110), (256, 131), (227, 171), (197, 228), (176, 298), (158, 396), (144, 496), (134, 577), (126, 659), (132, 733), (130, 757), (163, 762), (231, 742), (250, 740), (283, 738), (363, 737), (416, 736), (446, 732), (467, 712), (461, 662), (450, 613), (465, 514), (467, 446), (470, 323), (479, 238), (476, 197), (443, 137), (391, 107), (358, 96)]","[(578, 119), (547, 148), (521, 180), (513, 236), (523, 279), (549, 305), (565, 320), (580, 356), (571, 399), (564, 486), (564, 520), (583, 561), (600, 591), (630, 653), (662, 711), (673, 738), (675, 756), (693, 788), (717, 795), (744, 808), (761, 816), (798, 826), (833, 839), (855, 848), (867, 848), (872, 833), (873, 789), (873, 739), (871, 701), (857, 601), (853, 535), (846, 472), (833, 400), (834, 355), (817, 258), (783, 191), (735, 152), (695, 123), (673, 114), (589, 114), (577, 116)]"
00003230_012.png,"[(319, 86), (254, 108), (203, 161), (185, 198), (162, 278), (154, 339), (146, 390), (131, 463), (119, 526), (115, 563), (111, 591), (118, 626), (156, 640), (221, 639), (253, 643), (286, 649), (360, 651), (415, 647), (454, 634), (463, 589), (460, 526), (481, 432), (482, 358), (480, 275), (480, 216), (476, 151), (449, 113), (415, 95), (314, 88)]","[(552, 102), (507, 139), (498, 187), (505, 235), (538, 249), (568, 260), (587, 286), (586, 329), (577, 360), (569, 397), (582, 454), (605, 476), (658, 539), (670, 569), (681, 603), (699, 635), (722, 656), (764, 671), (808, 681), (828, 688), (846, 707), (865, 731), (875, 732), (884, 717), (881, 673), (879, 620), (873, 544), (861, 479), (857, 399), (839, 343), (820, 273), (812, 219), (782, 167), (728, 116), (664, 95), (617, 87), (540, 105)]"
